商品ID,平均販売数量,総販売数量,販売回数,販売数量標準偏差,商品カテゴリID,利益重視スコア,数量重視スコア,商品利益カテゴリ,商品数量カテゴリ
5500163,1.0081967213114753,123.0,122,0.09053574604251852,550,0.20163934426229507,24.6,低利益,低数量
5500164,1.0,106.0,106,0.0,550,0.2,21.200000000000003,低利益,低数量
5500165,1.0,94.0,94,0.0,550,0.2,18.8,低利益,低数量
5500166,1.0,20.0,20,0.0,550,0.2,4.0,低利益,低数量
5500167,1.0,79.0,79,0.0,550,0.2,15.8,低利益,低数量
5500168,1.0,39.0,39,0.0,550,0.2,7.800000000000001,低利益,低数量
5500169,1.0,109.0,109,0.0,550,0.2,21.8,低利益,低数量
5500170,1.0,8.0,8,0.0,550,0.2,1.6,低利益,低数量
5500171,1.0,184.0,184,0.0,550,0.2,36.800000000000004,低利益,低数量
5500172,1.0,66.0,66,0.0,550,0.2,13.200000000000001,低利益,低数量
5500173,1.0091463414634145,331.0,328,0.09534359200823565,550,0.2018292682926829,66.2,低利益,低数量
5500174,1.010989010989011,92.0,91,0.10482848367219186,550,0.2021978021978022,18.400000000000002,低利益,低数量
5500175,1.0,68.0,68,0.0,550,0.2,13.600000000000001,低利益,低数量
5500176,1.0,58.0,58,0.0,550,0.2,11.600000000000001,低利益,低数量
5500177,1.0,24.0,24,0.0,550,0.2,4.800000000000001,低利益,低数量
5500178,1.0328767123287672,377.0,365,0.17855863268921732,550,0.20657534246575346,75.4,低利益,低数量
5500179,1.0112359550561798,90.0,89,0.10599978800063599,550,0.20224719101123598,18.0,低利益,低数量
5500180,1.0045454545454546,221.0,220,0.0674199862463242,550,0.20090909090909093,44.2,低利益,低数量
5500181,1.0,33.0,33,0.0,550,0.2,6.6000000000000005,低利益,低数量
5500182,1.0,66.0,66,0.0,550,0.2,13.200000000000001,低利益,低数量
5500183,1.01840490797546,332.0,326,0.13461707003596698,550,0.20368098159509201,66.4,低利益,低数量
5500184,1.0,7.0,7,0.0,550,0.2,1.4000000000000001,低利益,低数量
5500185,1.0,10.0,10,0.0,550,0.2,2.0,低利益,低数量
5500186,1.0,32.0,32,0.0,550,0.2,6.4,低利益,低数量
5500187,1.0,51.0,51,0.0,550,0.2,10.200000000000001,低利益,低数量
5500188,1.0,100.0,100,0.0,550,0.2,20.0,低利益,低数量
5500189,1.0135135135135136,150.0,148,0.1158515638658205,550,0.20270270270270274,30.0,低利益,低数量
5500190,1.0,46.0,46,0.0,550,0.2,9.200000000000001,低利益,低数量
5500191,1.0,73.0,73,0.0,550,0.2,14.600000000000001,低利益,低数量
5500192,1.0123456790123457,82.0,81,0.11111111111111109,550,0.20246913580246917,16.400000000000002,低利益,低数量
5500193,1.0089285714285714,226.0,224,0.09427901670929753,550,0.2017857142857143,45.2,低利益,低数量
5500194,1.0,104.0,104,0.0,550,0.2,20.8,低利益,低数量
5500195,1.0,71.0,71,0.0,550,0.2,14.200000000000001,低利益,低数量
5500196,1.0,55.0,55,0.0,550,0.2,11.0,低利益,低数量
5500197,1.00418410041841,240.0,239,0.0646846227353151,550,0.200836820083682,48.0,低利益,低数量
5500198,1.0,110.0,110,0.0,550,0.2,22.0,低利益,低数量
5500199,1.0,26.0,26,0.0,550,0.2,5.2,低利益,低数量
5500200,1.0,22.0,22,0.0,550,0.2,4.4,低利益,低数量
5500201,1.0,92.0,92,0.0,550,0.2,18.400000000000002,低利益,低数量
5500202,1.0,17.0,17,0.0,550,0.2,3.4000000000000004,低利益,低数量
5500203,1.0054054054054054,186.0,185,0.07352146220938076,550,0.20108108108108108,37.2,低利益,低数量
5500204,1.0,24.0,24,0.0,550,0.2,4.800000000000001,低利益,低数量
5500205,1.0,133.0,133,0.0,550,0.2,26.6,低利益,低数量
5500206,1.0,19.0,19,0.0,550,0.2,3.8000000000000003,低利益,低数量
5500207,1.0,23.0,23,0.0,550,0.2,4.6000000000000005,低利益,低数量
5500208,1.0,55.0,55,0.0,550,0.2,11.0,低利益,低数量
5500209,1.0,74.0,74,0.0,550,0.2,14.8,低利益,低数量
5500210,1.0,130.0,130,0.0,550,0.2,26.0,低利益,低数量
5500211,1.0,24.0,24,0.0,550,0.2,4.800000000000001,低利益,低数量
5500212,1.0104712041884816,193.0,191,0.10205926017510447,550,0.20209424083769634,38.6,低利益,低数量
5500213,1.008298755186722,243.0,241,0.09090751916156693,550,0.2016597510373444,48.6,低利益,低数量
5500214,1.0,66.0,66,0.0,550,0.2,13.200000000000001,低利益,低数量
5500215,1.0,57.0,57,0.0,550,0.2,11.4,低利益,低数量
5500216,1.0462962962962963,113.0,108,0.25150980580498433,550,0.20925925925925926,22.6,低利益,低数量
5500217,1.0,13.0,13,0.0,550,0.2,2.6,低利益,低数量
5500218,1.0,56.0,56,0.0,550,0.2,11.200000000000001,低利益,低数量
5500219,1.0158013544018059,450.0,443,0.1418158780111733,550,0.20316027088036118,90.0,低利益,低数量
5500220,1.0,33.0,33,0.0,550,0.2,6.6000000000000005,低利益,低数量
5500221,1.0,108.0,108,0.0,550,0.2,21.6,低利益,低数量
5500222,1.0,18.0,18,0.0,550,0.2,3.6,低利益,低数量
5500223,1.0084745762711864,119.0,118,0.09205746178983232,550,0.2016949152542373,23.8,低利益,低数量
5500224,1.0,7.0,7,0.0,550,0.2,1.4000000000000001,低利益,低数量
5500225,1.0,15.0,15,0.0,550,0.2,3.0,低利益,低数量
5500226,1.0,53.0,53,0.0,550,0.2,10.600000000000001,低利益,低数量
5500227,1.0,64.0,64,0.0,550,0.2,12.8,低利益,低数量
5500228,1.0,3.0,3,0.0,550,0.2,0.6000000000000001,低利益,低数量
5500229,1.0360824742268042,201.0,194,0.18697791120008822,550,0.20721649484536087,40.2,低利益,低数量
5500230,1.0,81.0,81,0.0,550,0.2,16.2,低利益,低数量
5500231,1.0,148.0,148,0.0,550,0.2,29.6,低利益,低数量
5500232,1.0,13.0,13,0.0,550,0.2,2.6,低利益,低数量
5500233,1.0,14.0,14,0.0,550,0.2,2.8000000000000003,低利益,低数量
5500234,1.0,99.0,99,0.0,550,0.2,19.8,低利益,低数量
5500235,1.0,6.0,6,0.0,550,0.2,1.2000000000000002,低利益,低数量
5500236,1.0,16.0,16,0.0,550,0.2,3.2,低利益,低数量
5500237,1.0,43.0,43,0.0,550,0.2,8.6,低利益,低数量
5500238,1.0161290322580645,126.0,124,0.12648281272371759,550,0.20322580645161292,25.200000000000003,低利益,低数量
5500239,1.0,18.0,18,0.0,550,0.2,3.6,低利益,低数量
5500240,1.0,33.0,33,0.0,550,0.2,6.6000000000000005,低利益,低数量
5500241,1.009933774834437,305.0,302,0.09933664825247279,550,0.20198675496688742,61.0,低利益,低数量
5500242,1.0193050193050193,264.0,259,0.13786122253968044,550,0.20386100386100386,52.800000000000004,低利益,低数量
5500243,1.0,15.0,15,0.0,550,0.2,3.0,低利益,低数量
5500244,1.0256410256410255,80.0,78,0.1590849625452554,550,0.20512820512820512,16.0,低利益,低数量
5500245,1.0136986301369864,74.0,73,0.11704114719613058,550,0.2027397260273973,14.8,低利益,低数量
5500246,1.0,26.0,26,0.0,550,0.2,5.2,低利益,低数量
5500247,1.0,50.0,50,0.0,550,0.2,10.0,低利益,低数量
5500248,1.0175438596491229,58.0,57,0.13245323570650436,550,0.20350877192982458,11.600000000000001,低利益,低数量
5500249,1.0,19.0,19,0.0,550,0.2,3.8000000000000003,低利益,低数量
5500250,1.0,30.0,30,0.0,550,0.2,6.0,低利益,低数量
5500251,1.0,49.0,49,0.0,550,0.2,9.8,低利益,低数量
5500252,1.0,24.0,24,0.0,550,0.2,4.800000000000001,低利益,低数量
5500253,1.0285714285714285,180.0,175,0.1670766713862551,550,0.2057142857142857,36.0,低利益,低数量
5500254,1.0,17.0,17,0.0,550,0.2,3.4000000000000004,低利益,低数量
5500255,1.0,70.0,70,0.0,550,0.2,14.0,低利益,低数量
5500256,1.037037037037037,28.0,27,0.19245008972987526,550,0.2074074074074074,5.6000000000000005,低利益,低数量
5500257,1.0113636363636365,89.0,88,0.10660035817780522,550,0.2022727272727273,17.8,低利益,低数量
5500258,1.0,219.0,219,0.0,550,0.2,43.800000000000004,低利益,低数量
5500259,1.0,19.0,19,0.0,550,0.2,3.8000000000000003,低利益,低数量
5500260,1.0,98.0,98,0.0,550,0.2,19.6,低利益,低数量
5500261,1.0,30.0,30,0.0,550,0.2,6.0,低利益,低数量
5500262,1.0,34.0,34,0.0,550,0.2,6.800000000000001,低利益,低数量
5500263,1.0,6.0,6,0.0,550,0.2,1.2000000000000002,低利益,低数量
5500264,1.0,42.0,42,0.0,550,0.2,8.4,低利益,低数量
5500265,1.0092592592592593,109.0,108,0.09622504486493763,550,0.20185185185185187,21.8,低利益,低数量
5500266,1.0,5.0,5,0.0,550,0.2,1.0,低利益,低数量
5500267,1.0,96.0,96,0.0,550,0.2,19.200000000000003,低利益,低数量
5500268,1.0,6.0,6,0.0,550,0.2,1.2000000000000002,低利益,低数量
5500269,1.021978021978022,93.0,91,0.14742395237484898,550,0.2043956043956044,18.6,低利益,低数量
5500270,1.0,5.0,5,0.0,550,0.2,1.0,低利益,低数量
5500271,1.0,35.0,35,0.0,550,0.2,7.0,低利益,低数量
5500272,1.0154320987654322,329.0,324,0.12345440123056625,550,0.20308641975308644,65.8,低利益,低数量
5500273,1.0,7.0,7,0.0,550,0.2,1.4000000000000001,低利益,低数量
5500274,1.0,12.0,12,0.0,550,0.2,2.4000000000000004,低利益,低数量
5500275,1.0,1.0,1,,550,0.2,0.2,低利益,低数量
5500276,1.0149253731343284,68.0,67,0.12216944435630524,550,0.20298507462686569,13.600000000000001,低利益,低数量
5500277,1.015625,325.0,320,0.12421382867905531,550,0.203125,65.0,低利益,低数量
5500278,1.0,69.0,69,0.0,550,0.2,13.8,低利益,低数量
5500279,1.0084033613445378,240.0,238,0.09147624895935987,550,0.20168067226890757,48.0,低利益,低数量
5500280,1.0191387559808613,213.0,209,0.16875455800221187,550,0.20382775119617227,42.6,低利益,低数量
5500281,1.0,8.0,8,0.0,550,0.2,1.6,低利益,低数量
5500282,1.0,107.0,107,0.0,550,0.2,21.400000000000002,低利益,低数量
5500283,1.0,39.0,39,0.0,550,0.2,7.800000000000001,低利益,低数量
5500284,1.0,5.0,5,0.0,550,0.2,1.0,低利益,低数量
5500285,1.0,12.0,12,0.0,550,0.2,2.4000000000000004,低利益,低数量
5500286,1.0,42.0,42,0.0,550,0.2,8.4,低利益,低数量
5500287,1.0,7.0,7,0.0,550,0.2,1.4000000000000001,低利益,低数量
5500288,1.0,22.0,22,0.0,550,0.2,4.4,低利益,低数量
5500289,1.0,3.0,3,0.0,550,0.2,0.6000000000000001,低利益,低数量
5500290,1.0,8.0,8,0.0,550,0.2,1.6,低利益,低数量
5500291,1.0,33.0,33,0.0,550,0.2,6.6000000000000005,低利益,低数量
5500292,1.0,52.0,52,0.0,550,0.2,10.4,低利益,低数量
5500293,1.0,28.0,28,0.0,550,0.2,5.6000000000000005,低利益,低数量
5500294,1.0,11.0,11,0.0,550,0.2,2.2,低利益,低数量
5500295,1.0,25.0,25,0.0,550,0.2,5.0,低利益,低数量
5500296,1.0,21.0,21,0.0,550,0.2,4.2,低利益,低数量
5500297,1.0,21.0,21,0.0,550,0.2,4.2,低利益,低数量
5500298,1.0048780487804878,206.0,205,0.06984302957695782,550,0.20097560975609757,41.2,低利益,低数量
5500299,1.0227272727272727,45.0,44,0.1507556722888818,550,0.20454545454545456,9.0,低利益,低数量
5500300,1.0,15.0,15,0.0,550,0.2,3.0,低利益,低数量
5500301,1.0067567567567568,149.0,148,0.08219949365267863,550,0.20135135135135138,29.8,低利益,低数量
5500302,1.0,8.0,8,0.0,550,0.2,1.6,低利益,低数量
5500303,1.0,10.0,10,0.0,550,0.2,2.0,低利益,低数量
5500304,1.0,23.0,23,0.0,550,0.2,4.6000000000000005,低利益,低数量
5500305,1.0,35.0,35,0.0,550,0.2,7.0,低利益,低数量
5500306,1.0,17.0,17,0.0,550,0.2,3.4000000000000004,低利益,低数量
5500307,1.0,5.0,5,0.0,550,0.2,1.0,低利益,低数量
5500308,1.0,17.0,17,0.0,550,0.2,3.4000000000000004,低利益,低数量
5500309,1.0,11.0,11,0.0,550,0.2,2.2,低利益,低数量
5500310,1.0,2.0,2,0.0,550,0.2,0.4,低利益,低数量
5500311,1.0,6.0,6,0.0,550,0.2,1.2000000000000002,低利益,低数量
5500312,1.0,16.0,16,0.0,550,0.2,3.2,低利益,低数量
5500313,1.0,19.0,19,0.0,550,0.2,3.8000000000000003,低利益,低数量
5500314,1.005050505050505,199.0,198,0.07106690545187014,550,0.201010101010101,39.800000000000004,低利益,低数量
5500315,1.0,21.0,21,0.0,550,0.2,4.2,低利益,低数量
5500316,1.0,32.0,32,0.0,550,0.2,6.4,低利益,低数量
5500317,1.0,10.0,10,0.0,550,0.2,2.0,低利益,低数量
5500318,1.0,7.0,7,0.0,550,0.2,1.4000000000000001,低利益,低数量
5500319,1.0,33.0,33,0.0,550,0.2,6.6000000000000005,低利益,低数量
5500320,1.0,17.0,17,0.0,550,0.2,3.4000000000000004,低利益,低数量
5500321,1.0,18.0,18,0.0,550,0.2,3.6,低利益,低数量
5500322,1.0068493150684932,147.0,146,0.08276058886023678,550,0.20136986301369864,29.400000000000002,低利益,低数量
5500323,1.0,14.0,14,0.0,550,0.2,2.8000000000000003,低利益,低数量
5500324,1.0,43.0,43,0.0,550,0.2,8.6,低利益,低数量
5500325,1.0,20.0,20,0.0,550,0.2,4.0,低利益,低数量
5500326,1.0,68.0,68,0.0,550,0.2,13.600000000000001,低利益,低数量
5500327,1.0,22.0,22,0.0,550,0.2,4.4,低利益,低数量
5500328,1.0,22.0,22,0.0,550,0.2,4.4,低利益,低数量
5500329,1.0,26.0,26,0.0,550,0.2,5.2,低利益,低数量
5500330,1.0,16.0,16,0.0,550,0.2,3.2,低利益,低数量
5500331,1.0,6.0,6,0.0,550,0.2,1.2000000000000002,低利益,低数量
5500332,1.0,15.0,15,0.0,550,0.2,3.0,低利益,低数量
5500333,1.0,121.0,121,0.0,550,0.2,24.200000000000003,低利益,低数量
5500334,1.0,66.0,66,0.0,550,0.2,13.200000000000001,低利益,低数量
5500335,1.0,12.0,12,0.0,550,0.2,2.4000000000000004,低利益,低数量
5500336,1.0,8.0,8,0.0,550,0.2,1.6,低利益,低数量
5500337,1.0136986301369864,148.0,146,0.11663685877841848,550,0.2027397260273973,29.6,低利益,低数量
5500338,1.0133928571428572,227.0,224,0.11520738618751344,550,0.20267857142857146,45.400000000000006,低利益,低数量
5500339,1.0,15.0,15,0.0,550,0.2,3.0,低利益,低数量
5500340,1.0096153846153846,105.0,104,0.09805806756909201,550,0.20192307692307693,21.0,低利益,低数量
5500341,1.021505376344086,95.0,93,0.20739033894608505,550,0.20430107526881722,19.0,低利益,低数量
5500342,1.0,9.0,9,0.0,550,0.2,1.8,低利益,低数量
5500343,1.0,81.0,81,0.0,550,0.2,16.2,低利益,低数量
5500344,1.0,50.0,50,0.0,550,0.2,10.0,低利益,低数量
5500345,1.0,1.0,1,,550,0.2,0.2,低利益,低数量
5500346,1.0,5.0,5,0.0,550,0.2,1.0,低利益,低数量
5500347,1.0,2.0,2,0.0,550,0.2,0.4,低利益,低数量
5500348,1.0,4.0,4,0.0,550,0.2,0.8,低利益,低数量
5500349,1.0,7.0,7,0.0,550,0.2,1.4000000000000001,低利益,低数量
5500350,1.0,46.0,46,0.0,550,0.2,9.200000000000001,低利益,低数量
5500351,1.0,112.0,112,0.0,550,0.2,22.400000000000002,低利益,低数量
5500352,1.0,8.0,8,0.0,550,0.2,1.6,低利益,低数量
5500353,1.0,8.0,8,0.0,550,0.2,1.6,低利益,低数量
5500354,1.0,35.0,35,0.0,550,0.2,7.0,低利益,低数量
5500355,1.0,8.0,8,0.0,550,0.2,1.6,低利益,低数量
5500356,1.0,5.0,5,0.0,550,0.2,1.0,低利益,低数量
5500357,1.0,10.0,10,0.0,550,0.2,2.0,低利益,低数量
5500358,1.0,11.0,11,0.0,550,0.2,2.2,低利益,低数量
5500359,1.02,51.0,50,0.14142135623730948,550,0.20400000000000001,10.200000000000001,低利益,低数量
5500360,1.03125,33.0,32,0.1767766952966369,550,0.20625000000000002,6.6000000000000005,低利益,低数量
5500361,1.0,19.0,19,0.0,550,0.2,3.8000000000000003,低利益,低数量
5500362,1.014388489208633,141.0,139,0.11951662978045265,550,0.2028776978417266,28.200000000000003,低利益,低数量
5500363,1.0,11.0,11,0.0,550,0.2,2.2,低利益,低数量
5500364,1.0,56.0,56,0.0,550,0.2,11.200000000000001,低利益,低数量
5500365,1.0476190476190477,264.0,252,0.2133826541355739,550,0.20952380952380956,52.800000000000004,低利益,低数量
5500366,1.0,13.0,13,0.0,550,0.2,2.6,低利益,低数量
5500367,1.0,9.0,9,0.0,550,0.2,1.8,低利益,低数量
5500368,1.0,94.0,94,0.0,550,0.2,18.8,低利益,低数量
5500369,1.0227272727272727,45.0,44,0.1507556722888818,550,0.20454545454545456,9.0,低利益,低数量
5500370,1.0,20.0,20,0.0,550,0.2,4.0,低利益,低数量
5500371,1.0,6.0,6,0.0,550,0.2,1.2000000000000002,低利益,低数量
5500372,1.0,1.0,1,,550,0.2,0.2,低利益,低数量
5500373,1.037037037037037,56.0,54,0.1906258770929863,550,0.2074074074074074,11.200000000000001,低利益,低数量
5500374,1.0,5.0,5,0.0,550,0.2,1.0,低利益,低数量
5500375,1.0097087378640777,104.0,103,0.09853292781642932,550,0.20194174757281555,20.8,低利益,低数量
5500376,1.0,149.0,149,0.0,550,0.2,29.8,低利益,低数量
5500377,1.0,5.0,5,0.0,550,0.2,1.0,低利益,低数量
5500378,1.0,1.0,1,,550,0.2,0.2,低利益,低数量
5500379,1.0,8.0,8,0.0,550,0.2,1.6,低利益,低数量
5500380,1.0,81.0,81,0.0,550,0.2,16.2,低利益,低数量
5500381,1.0,87.0,87,0.0,550,0.2,17.400000000000002,低利益,低数量
5500382,1.0,56.0,56,0.0,550,0.2,11.200000000000001,低利益,低数量
5500383,1.0,12.0,12,0.0,550,0.2,2.4000000000000004,低利益,低数量
5500384,1.0,13.0,13,0.0,550,0.2,2.6,低利益,低数量
5500385,1.0423728813559323,123.0,118,0.27406617818972906,550,0.20847457627118648,24.6,低利益,低数量
5500386,1.0,7.0,7,0.0,550,0.2,1.4000000000000001,低利益,低数量
5500387,1.0,28.0,28,0.0,550,0.2,5.6000000000000005,低利益,低数量
5500388,1.0,7.0,7,0.0,550,0.2,1.4000000000000001,低利益,低数量
5500389,1.0,2.0,2,0.0,550,0.2,0.4,低利益,低数量
5500390,1.0186915887850467,109.0,107,0.13607076483136105,550,0.20373831775700935,21.8,低利益,低数量
5500391,1.0,23.0,23,0.0,550,0.2,4.6000000000000005,低利益,低数量
5500392,1.0,37.0,37,0.0,550,0.2,7.4,低利益,低数量
5500393,1.0,8.0,8,0.0,550,0.2,1.6,低利益,低数量
5500394,1.0,31.0,31,0.0,550,0.2,6.2,低利益,低数量
5500395,1.0,10.0,10,0.0,550,0.2,2.0,低利益,低数量
5500396,1.0,5.0,5,0.0,550,0.2,1.0,低利益,低数量
5500397,1.0,48.0,48,0.0,550,0.2,9.600000000000001,低利益,低数量
5500398,1.0,1.0,1,,550,0.2,0.2,低利益,低数量
5500399,1.0,38.0,38,0.0,550,0.2,7.6000000000000005,低利益,低数量
5500400,1.0,9.0,9,0.0,550,0.2,1.8,低利益,低数量
5500401,1.0,49.0,49,0.0,550,0.2,9.8,低利益,低数量
5500402,1.0,17.0,17,0.0,550,0.2,3.4000000000000004,低利益,低数量
5500403,1.0,5.0,5,0.0,550,0.2,1.0,低利益,低数量
5500404,1.0,4.0,4,0.0,550,0.2,0.8,低利益,低数量
5500405,1.0,6.0,6,0.0,550,0.2,1.2000000000000002,低利益,低数量
5500406,1.0,17.0,17,0.0,550,0.2,3.4000000000000004,低利益,低数量
5500407,1.0,61.0,61,0.0,550,0.2,12.200000000000001,低利益,低数量
5500408,1.0,96.0,96,0.0,550,0.2,19.200000000000003,低利益,低数量
5500409,1.0,9.0,9,0.0,550,0.2,1.8,低利益,低数量
5500410,1.0,5.0,5,0.0,550,0.2,1.0,低利益,低数量
5500411,1.0,10.0,10,0.0,550,0.2,2.0,低利益,低数量
5500412,1.0,38.0,38,0.0,550,0.2,7.6000000000000005,低利益,低数量
5500413,1.0,10.0,10,0.0,550,0.2,2.0,低利益,低数量
5500414,1.0,1.0,1,,550,0.2,0.2,低利益,低数量
5500415,1.0,34.0,34,0.0,550,0.2,6.800000000000001,低利益,低数量
5500416,1.0,6.0,6,0.0,550,0.2,1.2000000000000002,低利益,低数量
5500417,1.0,6.0,6,0.0,550,0.2,1.2000000000000002,低利益,低数量
5500418,1.0,7.0,7,0.0,550,0.2,1.4000000000000001,低利益,低数量
5500419,1.0,13.0,13,0.0,550,0.2,2.6,低利益,低数量
5500420,1.0,13.0,13,0.0,550,0.2,2.6,低利益,低数量
5500421,1.0,30.0,30,0.0,550,0.2,6.0,低利益,低数量
5500422,1.0,34.0,34,0.0,550,0.2,6.800000000000001,低利益,低数量
5500423,1.0,23.0,23,0.0,550,0.2,4.6000000000000005,低利益,低数量
5500424,1.0,9.0,9,0.0,550,0.2,1.8,低利益,低数量
5500425,1.0,6.0,6,0.0,550,0.2,1.2000000000000002,低利益,低数量
5500426,1.0,38.0,38,0.0,550,0.2,7.6000000000000005,低利益,低数量
5500427,1.0,128.0,128,0.0,550,0.2,25.6,低利益,低数量
5500428,1.0990712074303406,355.0,323,0.33819819138026913,550,0.21981424148606812,71.0,低利益,低数量
5500429,1.2132269099201825,1064.0,877,0.5202811057944728,550,0.2426453819840365,212.8,低利益,低数量
5500430,1.0,2.0,2,0.0,550,0.2,0.4,低利益,低数量
5500431,1.173913043478261,378.0,322,0.45433484833190724,550,0.2347826086956522,75.60000000000001,低利益,低数量
5500432,1.0,74.0,74,0.0,550,0.2,14.8,低利益,低数量
5500433,1.0952380952380953,115.0,105,0.32592500092368837,550,0.21904761904761907,23.0,低利益,低数量
5500434,1.0,65.0,65,0.0,550,0.2,13.0,低利益,低数量
